BondID,PermID,ISIN,IssuePrice,IssueDate,AssetStatusDescription,CouponFrequency,CouponRate,DenominationMinimum,FaceIssuedTotal,FaceIssuedUSD,FaceOutstanding,FaceOutstandingDate,FaceOutstandingUSD,MoodysRatingDate,IssuerOAPermID,RIC,Maturity
232802000000.0,8589934339,US06055JAY55,100.0,04/05/2023,Issued,2.0,5.55,1000.0,35000000.0,35000000,35000000.0,04/05/2023,35000000,03/05/2023,8589934339,06055JAY5=,04/05/2026
232772000000.0,5000021791,US48128G3G34,100.0,30/04/2021,Issued,2.0,1.2,1000.0,55216000.0,55216000,55216000.0,30/04/2021,55216000,01/05/2023,5000021791,48128G3G3=,30/04/2026
232772000000.0,5042373967,XS2334572562,99.74,28/04/2021,Issued,2.0,1.4,200000.0,500000000.0,500000000,500000000.0,28/04/2021,500000000,07/11/2022,5042373967,CN233457256=,28/04/2026
232772000000.0,8589934213,US78016EZQ33,99.797,27/04/2021,Issued,2.0,1.2,2000.0,1700000000.0,1700000000,1700000000.0,27/04/2021,1700000000,01/12/2022,8589934213,78016EZQ3=,27/04/2026
232766000000.0,4296424232,US500630DE57,99.721,27/10/2020,Issued,2.0,0.8,200000.0,500000000.0,500000000,500000000.0,27/10/2020,500000000,04/10/2021,4296424232,500630DE5=,27/04/2026
46639092367.0,4296543409,XS1401141467,100.0,27/04/2016,Issued,2.0,2.495,5000000.0,200000000.0,200000000,200000000.0,27/04/2016,200000000,09/12/2021,4296543409,JP140114146=,27/04/2026
46639035286.0,8589934175,US949746RW34,99.205,22/04/2016,Issued,2.0,3.0,1000.0,3500000000.0,3500000000,3500000000.0,22/04/2016,3500000000,16/02/2022,8589934175,949746RW3=,22/04/2026
232806000000.0,4296783400,US61690U4T48,100.0,21/04/2023,Issued,2.0,4.754,250000.0,1500000000.0,1500000000,1500000000.0,21/04/2023,1500000000,19/04/2023,4296783400,61690U4T4=,21/04/2026
232772000000.0,8589934158,US4581X0DV77,99.542,20/04/2021,Issued,2.0,0.875,1000.0,4250000000.0,4250000000,4250000000.0,20/04/2021,4250000000,16/03/2023,8589934158,4581X0DV7=,20/04/2026
46639020029.0,8589934339,US06051GFX25,99.833,19/04/2016,Issued,2.0,3.5,2000.0,2500000000.0,2500000000,2500000000.0,19/04/2016,2500000000,03/05/2023,8589934339,06051GFX2=,19/04/2026
46638911086.0,8589934159,US298785HD17,100.0,13/04/2016,Issued,2.0,2.125,1000.0,1500000000.0,1500000000,1500000000.0,13/04/2016,1500000000,30/06/2023,8589934159,298785HD1=,13/04/2026
46638899376.0,4295878505,US60687YAD13,100.0,12/04/2016,Issued,2.0,3.477,200000.0,1750000000.0,1750000000,1750000000.0,12/04/2016,1750000000,12/10/2021,4295878505,60687YAD1=,12/04/2026
46638899367.0,4295878505,USJ4599LAL65,100.0,12/04/2016,Issued,2.0,3.477,200000.0,1750000000.0,1750000000,1750000000.0,12/04/2016,1750000000,12/10/2021,4295878505,JP138989186=,12/04/2026
46638836875.0,8589934212,US780097BA81,99.819,05/04/2016,Issued,2.0,4.8,200000.0,1500000000.0,1500000000,1500000000.0,05/04/2016,1500000000,22/09/2022,8589934212,780097BA8=,05/04/2026
46638731633.0,5000021791,US46625HQW33,99.881,23/03/2016,Issued,2.0,3.3,2000.0,2500000000.0,2500000000,2500000000.0,23/03/2016,2500000000,01/05/2023,5000021791,46625HQW3=,01/04/2026
232805000000.0,4295868960,US500769JX36,99.706,13/04/2023,Issued,2.0,3.625,1000.0,3000000000.0,3000000000,3000000000.0,13/04/2023,3000000000,06/04/2023,4295868960,500769JX3=,01/04/2026
46638793211.0,4296424232,XS1388938802,100.0,30/03/2016,Issued,2.0,2.69,200000.0,50000000.0,50000000,50000000.0,30/03/2016,50000000,04/10/2021,4296424232,KR138893880=,30/03/2026
232768000000.0,8589934159,US298785JK32,99.364,12/01/2021,Issued,2.0,0.375,1000.0,5000000000.0,5000000000,5000000000.0,12/01/2021,5000000000,30/06/2023,8589934159,298785JK3=,26/03/2026
232771000000.0,4295878061,USJ7771YKP18,99.976,25/03/2021,Issued,2.0,1.55,200000.0,500000000.0,500000000,500000000.0,25/03/2021,500000000,04/08/2022,4295878061,JP231728066=,25/03/2026
232771000000.0,4295878061,US86563VAV18,99.976,25/03/2021,Issued,2.0,1.55,200000.0,500000000.0,500000000,500000000.0,25/03/2021,500000000,04/08/2022,4295878061,86563VAV1=,25/03/2026
232804000000.0,4295869482,XS0460034118,100.0,08/03/2023,Issued,2.0,5.25,200000.0,16450000.0,16450000,16450000.0,08/03/2023,16450000,08/03/2023,4295869482,DE046003411=,16/03/2026
46638578549.0,4295884742,XS1379220889,99.611,16/03/2016,Issued,2.0,2.375,2000.0,1000000000.0,1000000000,1000000000.0,16/03/2016,1000000000,11/05/2022,4295884742,NL137922088=,16/03/2026
232783000000.0,5000728453,US20271RAR12,100.0,13/03/2023,Issued,2.0,5.316,250000.0,1000000000.0,1000000000,1000000000.0,13/03/2023,1000000000,29/03/2023,5000728453,20271RAR1=,13/03/2026
44654135099.0,4296730072,US25466AAE10,99.702,13/03/2014,Issued,2.0,4.25,250000.0,400000000.0,400000000,400000000.0,13/03/2014,400000000,07/03/2023,4296730072,25466AAE1=,13/03/2026
46638514124.0,4295878766,US86562MAC47,100.0,09/03/2016,Issued,2.0,3.784,2000.0,1500000000.0,1500000000,1500000000.0,09/03/2016,1500000000,08/10/2021,4295878766,86562MAC4=,09/03/2026
232804000000.0,4295878061,USJ7771YRZ27,99.886,09/03/2023,Issued,2.0,5.65,200000.0,1000000000.0,1000000000,1000000000.0,09/03/2023,1000000000,02/03/2023,4295878061,USJ7771YRZ27=,09/03/2026
232804000000.0,4295878061,US86563VBG32,99.886,09/03/2023,Issued,2.0,5.65,200000.0,1000000000.0,1000000000,1000000000.0,09/03/2023,1000000000,02/03/2023,4295878061,86563VBG3=,09/03/2026
232804000000.0,4296080185,XS2596437918,99.874,09/03/2023,Issued,1.0,4.875,1000.0,2000000000.0,2000000000,2000000000.0,09/03/2023,2000000000,24/03/2023,4296080185,DE259643791=,09/03/2026
232770000000.0,4296865322,XS2311370337,99.956,09/03/2021,Issued,1.0,0.875,1000.0,1000000000.0,1000000000,1000000000.0,09/03/2021,1000000000,09/12/2021,4296865322,DE231137033=,09/03/2026
46638493164.0,8589934275,US404280AW98,99.855,08/03/2016,Issued,2.0,4.3,200000.0,3000000000.0,3000000000,3000000000.0,08/03/2016,3000000000,08/06/2021,8589934275,404280AW9=,08/03/2026
232804000000.0,8589934365,XS2595379590,99.881,07/03/2023,Issued,2.0,4.625,200000.0,2000000000.0,2000000000,2000000000.0,07/03/2023,2000000000,03/03/2023,8589934365,GB259537959=,06/03/2026
232804000000.0,8589934365,US38376HAJ77,99.881,07/03/2023,Issued,2.0,4.625,200000.0,2000000000.0,2000000000,2000000000.0,07/03/2023,2000000000,03/03/2023,8589934365,38376HAJ7=,06/03/2026
232803000000.0,4295869482,XS0460023772,100.0,24/02/2023,Issued,2.0,5.05,200000.0,40750000.0,40750000,40750000.0,24/02/2023,40750000,24/02/2023,4295869482,DE046002377=,03/03/2026
232804000000.0,4295878798,XS2525232430,99.908,02/03/2023,Issued,2.0,5.9,200000.0,350000000.0,350000000,350000000.0,02/03/2023,350000000,02/03/2023,4295878798,JP252523243=,02/03/2026
232769000000.0,4296757902,XS2274089288,99.445,02/02/2021,Issued,2.0,5.375,200000.0,600000000.0,600000000,600000000.0,02/02/2021,600000000,16/08/2022,4296757902,TR227408928=,02/03/2026
232769000000.0,4296757902,US90014TAG67,99.445,02/02/2021,Issued,2.0,5.375,200000.0,600000000.0,600000000,600000000.0,02/02/2021,600000000,16/08/2022,4296757902,90014TAG6=,02/03/2026
232784000000.0,4296537663,US45950VRY47,100.0,23/02/2023,Issued,2.0,4.25,1000.0,150000000.0,150000000,150000000.0,23/02/2023,150000000,28/02/2023,4296537663,45950VRY4=,02/03/2026
232770000000.0,4295860592,US0641593U89,99.883,02/03/2021,Issued,2.0,1.05,2000.0,950000000.0,950000000,950000000.0,02/03/2021,950000000,16/06/2021,4295860592,0641593U8=,02/03/2026
15628314020.0,8589934570,US459056JQ10,99.831,13/03/1986,Issued,2.0,8.875,1000.0,200000000.0,200000000,200000000.0,13/03/1986,200000000,27/01/2022,8589934570,459056JQ1=,01/03/2026
232774000000.0,8589934158,US45818WDG87,100.0,28/05/2021,Issued,2.0,0.82,10000.0,50000000.0,50000000,50000000.0,28/05/2021,50000000,16/03/2023,8589934158,45818WDG8=,27/02/2026
232770000000.0,8589934570,US45906M2L46,100.0,24/02/2021,Issued,2.0,0.65,10000.0,300000000.0,300000000,300000000.0,24/02/2021,300000000,27/01/2022,8589934570,45906M2L4=,24/02/2026
192831000000.0,5000069297,US17401QAU58,99.963,14/02/2019,Issued,2.0,3.75,250000.0,500000000.0,500000000,500000000.0,14/02/2019,500000000,22/03/2021,5000069297,17401QAU5=,18/02/2026
232770000000.0,8589934570,US45905U5Y68,100.0,18/02/2021,Issued,2.0,0.6,100000.0,300000000.0,300000000,300000000.0,18/02/2021,300000000,27/01/2022,8589934570,45905U5Y6=RRPS,18/02/2026
232802000000.0,4295875731,IT0005528747,100.0,13/02/2023,Issued,1.0,4.5,2000.0,60000000.0,60000000,60000000.0,13/02/2023,60000000,13/02/2023,4295875731,IT0005528747=TX,13/02/2026
232803000000.0,4295856627,XS2587144408,100.0,14/02/2023,Issued,1.0,4.755,200000.0,50000000.0,50000000,50000000.0,14/02/2023,50000000,29/03/2023,4295856627,AU258714440=,13/02/2026
232770000000.0,8589934570,US459058JS32,100.0,10/02/2021,Issued,2.0,0.65,1000.0,300000000.0,300000000,300000000.0,10/02/2021,300000000,27/01/2022,8589934570,459058JS3=,10/02/2026
232769000000.0,5038044574,FR0014001VD2,99.524,09/02/2021,Issued,1.0,0.625,200000.0,1000000000.0,1000000000,1000000000.0,09/02/2021,1000000000,15/12/2022,5038044574,FR0014001VD2=,09/02/2026
232763000000.0,4295893638,US00971YAG52,99.99,08/07/2020,Issued,2.0,6.8,200000.0,500000000.0,500000000,500000000.0,08/07/2020,500000000,16/08/2022,4295893638,00971YAG5=,06/02/2026
232763000000.0,4295893638,XS2131335270,99.99,08/07/2020,Issued,2.0,6.8,200000.0,500000000.0,500000000,500000000.0,08/07/2020,500000000,16/08/2022,4295893638,TR213133527=,06/02/2026
232768000000.0,5000039820,XS2280642625,100.0,01/02/2021,Issued,2.0,1.0,200000.0,500000000.0,500000000,500000000.0,01/02/2021,500000000,01/02/2021,5000039820,KR228064262=,02/02/2026
232803000000.0,4295860592,US06417XAN12,99.912,02/02/2023,Issued,2.0,4.75,2000.0,1250000000.0,1250000000,1250000000.0,02/02/2023,1250000000,25/01/2023,4295860592,06417XAN1=,02/02/2026
232769000000.0,5000039820,US98105GAK85,99.487,01/02/2021,Issued,2.0,0.75,200000.0,550000000.0,550000000,550000000.0,01/02/2021,550000000,19/07/2021,5000039820,KR228136573=,01/02/2026
232769000000.0,5000039820,US98105EAK38,99.487,01/02/2021,Issued,2.0,0.75,200000.0,550000000.0,550000000,550000000.0,01/02/2021,550000000,19/07/2021,5000039820,98105EAK3=,01/02/2026
232787000000.0,8589934175,US95001DCU28,100.0,01/02/2023,Issued,2.0,5.0,1000.0,32812000.0,32812000,32812000.0,01/02/2023,32812000,24/01/2023,8589934175,95001DCU2=,01/02/2026
232780000000.0,4297147213,XS2395576437,99.425,31/01/2023,Issued,2.0,9.375,200000.0,500000000.0,500000000,500000000.0,31/01/2023,500000000,26/01/2023,4297147213,TR239557643=,31/01/2026
232803000000.0,4297147213,US90015LAG23,99.425,31/01/2023,Issued,2.0,9.375,200000.0,500000000.0,500000000,500000000.0,31/01/2023,500000000,26/01/2023,4297147213,90015LAG2=,31/01/2026
232795000000.0,4295860596,US06374VCN47,100.0,30/01/2023,Issued,2.0,5.25,1000.0,32000000.0,32000000,32000000.0,30/01/2023,32000000,17/01/2023,4295860596,06374VCN4=,30/01/2026
232803000000.0,4297905338,US55279HAV24,99.826,27/01/2023,Issued,2.0,4.65,250000.0,1300000000.0,1300000000,1300000000.0,27/01/2023,1300000000,21/04/2023,4297905338,55279HAV2=,27/01/2026
232784000000.0,4296537663,US45950VRU25,100.0,26/01/2023,Issued,1.0,4.023,200000.0,100000000.0,100000000,100000000.0,26/01/2023,100000000,26/01/2023,4296537663,45950VRU2=,26/01/2026
232784000000.0,4296537663,US45950VRT51,100.0,26/01/2023,Issued,1.0,3.9,200000.0,150000000.0,150000000,150000000.0,26/01/2023,150000000,01/02/2023,4296537663,45950VRT5=,26/01/2026
46637837892.0,4296785143,XS1289165711,100.0,26/01/2016,Issued,1.0,3.5,1000.0,100000000.0,100000000,100000000.0,26/01/2016,100000000,03/10/2016,4296785143,CH128916571=,26/01/2026
232799000000.0,4296470941,US06749NFM92,100.0,23/01/2023,Issued,2.0,5.55,1000.0,83528000.0,83528000,83528000.0,23/01/2023,83528000,10/03/2023,4296470941,06749NFM9=,23/01/2026
232769000000.0,4295868960,US500769JJ42,99.985,20/01/2021,Issued,2.0,0.625,1000.0,5000000000.0,5000000000,5000000000.0,20/01/2021,5000000000,09/12/2021,4295868960,500769JJ4=,22/01/2026
232769000000.0,8589934213,US78016EZM29,99.922,19/01/2021,Issued,2.0,0.875,2000.0,1250000000.0,1250000000,1250000000.0,19/01/2021,1250000000,01/12/2022,8589934213,78016EZM2=,20/01/2026
232802000000.0,4296126537,XS2575961847,100.0,17/01/2023,Issued,1.0,5.36,200000.0,150000000.0,150000000,150000000.0,17/01/2023,150000000,16/01/2023,4296126537,GB257596184=,17/01/2026
232769000000.0,5000076303,XS2284249351,100.0,15/01/2021,Issued,2.0,0.99,200000.0,50000000.0,50000000,50000000.0,15/01/2021,50000000,21/11/2022,5000076303,KR228424935=,15/01/2026
46637855154.0,4295856982,US55608RAW07,100.0,15/01/2016,Issued,2.0,3.9,2000.0,700000000.0,700000000,700000000.0,15/01/2016,700000000,02/06/2023,4295856982,AU134777346=,15/01/2026
46637845251.0,4295856982,US55608PAW41,100.0,15/01/2016,Issued,2.0,3.9,2000.0,700000000.0,700000000,700000000.0,15/01/2016,700000000,02/06/2023,4295856982,55608PAW4=,15/01/2026
232769000000.0,4295893556,US90015YAB56,99.467,14/01/2021,Issued,2.0,5.875,200000.0,350000000.0,350000000,350000000.0,14/01/2021,350000000,16/08/2022,4295893556,90015YAB5=,14/01/2026
232769000000.0,4295893556,XS2281369301,99.467,14/01/2021,Issued,2.0,5.875,200000.0,350000000.0,350000000,350000000.0,14/01/2021,350000000,16/08/2022,4295893556,TR228136930=,14/01/2026
46637813370.0,4296424232,US500630CJ53,99.401,13/01/2016,Issued,2.0,3.0,200000.0,1000000000.0,1000000000,1000000000.0,13/01/2016,1000000000,04/10/2021,4296424232,US500630CJ5=,13/01/2026
46637767092.0,8589934333,US06738EAN58,99.512,12/01/2016,Issued,2.0,4.375,200000.0,2500000000.0,2500000000,2500000000.0,12/01/2016,2500000000,10/03/2023,8589934333,06738EAN5=,12/01/2026
232768000000.0,4295878766,US86562MCD02,100.0,12/01/2021,Issued,2.0,0.948,200000.0,1000000000.0,1000000000,1000000000.0,12/01/2021,1000000000,08/10/2021,4295878766,86562MCD0=,12/01/2026
232802000000.0,8589934213,US78016FZT47,99.97,12/01/2023,Issued,2.0,4.875,2000.0,1000000000.0,1000000000,1000000000.0,12/01/2023,1000000000,11/01/2023,8589934213,78016FZT4=,12/01/2026
232802000000.0,5000728471,US63253QAA22,100.0,12/01/2023,Issued,2.0,4.966,250000.0,1150000000.0,1150000000,1150000000.0,12/01/2023,1150000000,29/03/2023,5000728471,63253QAA2=,12/01/2026
232763000000.0,4295881976,US82460N2A72,99.921,10/07/2020,Issued,2.0,1.35,200000.0,500000000.0,500000000,500000000.0,10/07/2020,500000000,09/12/2022,4295881976,KR220012662=,10/01/2026
232763000000.0,4295881976,US82460M2A90,99.921,10/07/2020,Issued,2.0,1.35,200000.0,500000000.0,500000000,500000000.0,10/07/2020,500000000,09/12/2022,4295881976,82460M2A9=,10/01/2026
232802000000.0,4295862902,US89115A2K70,100.0,10/01/2023,Issued,2.0,5.103,2000.0,750000000.0,750000000,750000000.0,10/01/2023,750000000,04/01/2023,4295862902,89115A2K7=,09/01/2026
232767000000.0,4295893750,XS2266963003,99.458,08/12/2020,Issued,2.0,6.5,200000.0,750000000.0,750000000,750000000.0,08/12/2020,750000000,16/08/2022,4295893750,TR226696300=,08/01/2026
232767000000.0,4295893750,US90015WAK99,99.458,08/12/2020,Issued,2.0,6.5,200000.0,750000000.0,750000000,750000000.0,08/12/2020,750000000,16/08/2022,4295893750,90015WAK9=,08/01/2026
192818000000.0,4295884647,USN4580HAA51,99.744,15/11/2018,Issued,2.0,4.625,200000.0,1250000000.0,1250000000,1250000000.0,15/11/2018,1250000000,02/10/2020,4295884647,NL191092589=,06/01/2026
192818000000.0,4295884647,US45685NAA46,99.744,15/11/2018,Issued,2.0,4.625,200000.0,1250000000.0,1250000000,1250000000.0,15/11/2018,1250000000,02/10/2020,4295884647,45685NAA4=,06/01/2026
232768000000.0,4295862902,US89114QCP19,99.853,06/01/2021,Issued,2.0,0.75,2000.0,1250000000.0,1250000000,1250000000.0,06/01/2021,1250000000,01/03/2022,4295862902,89114QCP1=,06/01/2026
232785000000.0,5037349820,US65540JAH14,99.761,06/07/2022,Issued,2.0,4.0,200000.0,300000000.0,300000000,300000000.0,06/07/2022,300000000,02/12/2022,5037349820,65540JAH1=,06/01/2026
232795000000.0,5037349820,US65540KAH86,99.761,06/07/2022,Issued,2.0,4.0,200000.0,300000000.0,300000000,300000000.0,06/07/2022,300000000,02/12/2022,5037349820,KR249559296=,06/01/2026
232777000000.0,4295862902,US89114VA314,100.0,31/03/2022,Issued,4.0,3.0,1000.0,34316000.0,34316000,34316000.0,31/03/2022,34316000,11/03/2022,4295862902,89114VA31=,31/12/2025
232768000000.0,4295860592,US064159F847,100.0,30/12/2020,Issued,4.0,0.8,1000.0,50000000.0,50000000,50000000.0,30/12/2020,50000000,16/06/2021,4295860592,064159F84=,30/12/2025
232768000000.0,5000021791,US48128GY539,100.0,22/12/2020,Issued,2.0,0.825,1000.0,43786000.0,43786000,43786000.0,22/12/2020,43786000,01/05/2023,5000021791,48128GY53=,22/12/2025
232803000000.0,4296470941,XS2463325253,100.0,01/02/2023,Issued,1.0,5.42,150000.0,93750000.0,93750000,93750000.0,01/02/2023,93750000,01/02/2023,4296470941,GB246332525=,20/12/2025
232801000000.0,4296470941,XS2567587683,100.0,15/12/2022,Issued,0.0,0.0,100000.0,250000000.0,250000000,250000000.0,15/12/2022,250000000,15/12/2022,4296470941,GB256758768=,17/12/2025
232765000000.0,8589934159,US298785JG20,99.653,16/09/2020,Issued,2.0,0.375,1000.0,4000000000.0,4000000000,4000000000.0,16/09/2020,4000000000,30/06/2023,8589934159,298785JG2=,15/12/2025
232792000000.0,4295862902,US89114X2N23,100.0,15/06/2022,Issued,4.0,4.0,1000.0,33267000.0,33267000,33267000.0,15/06/2022,33267000,27/05/2022,4295862902,89114X2N2=,15/12/2025
192823000000.0,4295893548,XS1924354126,100.0,14/12/2018,Issued,0.0,1.0,250000.0,135000000.0,135000000,75937500.0,10/07/2023,75937500,14/12/2018,4295893548,ES192435412=,14/12/2025
192823000000.0,4295893548,XS1924354399,100.0,14/12/2018,Issued,0.0,1.0,250000.0,240000000.0,240000000,90000000.48,10/07/2023,90000000,14/12/2018,4295893548,ES192435439=,14/12/2025
232768000000.0,4296470941,XS2271224805,100.0,15/12/2020,Issued,0.0,0.0,250000.0,550000000.0,550000000,550000000.0,15/12/2020,550000000,10/03/2023,4296470941,GB227122480=,10/12/2025
232801000000.0,4295878766,XS2564061799,100.0,08/12/2022,Issued,2.0,5.189,200000.0,45000000.0,45000000,45000000.0,08/12/2022,45000000,02/12/2022,4295878766,JP256406179=,08/12/2025
232801000000.0,5045856696,XS2564578909,100.0,08/12/2022,Issued,2.0,4.69,200000.0,300000000.0,300000000,300000000.0,08/12/2022,300000000,08/12/2022,5045856696,CN256457890=,08/12/2025
232767000000.0,4296080185,XS2270152098,99.736,08/12/2020,Issued,1.0,0.5,1000.0,1250000000.0,1250000000,1250000000.0,08/12/2020,1250000000,09/12/2021,4296080185,DE227015209=,08/12/2025
232801000000.0,5001168020,US05254JAA88,100.0,08/12/2022,Issued,2.0,5.088,250000.0,1250000000.0,1250000000,1250000000.0,08/12/2022,1250000000,29/03/2023,5001168020,05254JAA8=,08/12/2025
232801000000.0,4295857405,HK0000895703,100.0,15/12/2022,Issued,1.0,4.76,200000.0,100000000.0,100000000,100000000.0,15/12/2022,100000000,29/03/2023,4295857405,AU256612887=,08/12/2025
232787000000.0,8589934175,US95001DCQ16,100.0,07/12/2022,Issued,2.0,5.35,1000.0,44760000.0,44760000,44760000.0,07/12/2022,44760000,29/11/2022,8589934175,95001DCQ1=,07/12/2025
232768000000.0,4296470941,XS2271245552,100.0,08/12/2020,Issued,0.0,0.0,250000.0,100000000.0,100000000,100000000.0,08/12/2020,100000000,08/12/2020,4296470941,GB227124555=,04/12/2025
232794000000.0,8589934570,XS1326541403,100.0,03/12/2015,Issued,2.0,2.3,1000000.0,81000000.0,81000000,81000000.0,03/12/2015,81000000,03/12/2015,8589934570,XS132654140=,03/12/2025
232768000000.0,4296470941,XS2271245719,100.0,08/12/2020,Issued,0.0,0.0,250000.0,100000000.0,100000000,100000000.0,08/12/2020,100000000,08/12/2020,4296470941,GB227124571=,03/12/2025
232768000000.0,4296470941,XS2271246790,100.0,07/01/2021,Issued,0.0,0.0,250000.0,100000000.0,100000000,100000000.0,07/01/2021,100000000,07/01/2021,4296470941,GB227124679=,03/12/2025
232767000000.0,4296543239,US63983TED37,99.734,02/12/2020,Issued,2.0,0.5,200000.0,1000000000.0,1000000000,1000000000.0,02/12/2020,1000000000,11/05/2022,4296543239,63983TED3=,02/12/2025
232767000000.0,4296543239,XS2265251905,99.734,02/12/2020,Issued,2.0,0.5,200000.0,1000000000.0,1000000000,1000000000.0,02/12/2020,1000000000,11/05/2022,4296543239,NL226525190=,02/12/2025
232768000000.0,4296470941,XS2271245636,100.0,08/12/2020,Issued,0.0,0.0,250000.0,150000000.0,150000000,150000000.0,08/12/2020,150000000,08/12/2020,4296470941,GB227124563=,02/12/2025
232768000000.0,4296470941,XS2271245982,100.0,08/12/2020,Issued,0.0,0.0,250000.0,150000000.0,150000000,150000000.0,08/12/2020,150000000,08/12/2020,4296470941,GB227124598=,01/12/2025
232768000000.0,4296470941,XS2271246444,100.0,07/12/2020,Issued,1.0,0.0,250000.0,150000000.0,150000000,150000000.0,07/12/2020,150000000,07/12/2020,4296470941,GB227124644=,01/12/2025
232767000000.0,4296470941,XS2266963854,100.0,03/12/2020,Issued,0.0,0.0,200000.0,548200000.0,548200000,548200000.0,03/12/2020,548200000,10/03/2023,4296470941,GB226696385=,30/11/2025
232768000000.0,4296470941,XS2271246360,100.0,07/12/2020,Issued,1.0,0.0,250000.0,150000000.0,150000000,150000000.0,07/12/2020,150000000,07/12/2020,4296470941,GB227124636=,28/11/2025
232800000000.0,8589934158,XS2550964196,100.0,28/11/2022,Issued,2.0,3.68,1000.0,45732000.0,45732000,45732000.0,28/11/2022,45732000,16/03/2023,8589934158,XS255096419=,25/11/2025
232767000000.0,4295884742,XS2259866577,99.759,24/11/2020,Issued,2.0,0.5,200000.0,1000000000.0,1000000000,1000000000.0,24/11/2020,1000000000,11/05/2022,4295884742,NL225986657=,24/11/2025
232767000000.0,4295884742,US05591F2J83,99.759,24/11/2020,Issued,2.0,0.5,200000.0,1000000000.0,1000000000,1000000000.0,24/11/2020,1000000000,11/05/2022,4295884742,05591F2J8=,24/11/2025
232800000000.0,5000761472,XS2555170740,99.942,23/11/2022,Issued,2.0,4.75,200000.0,400000000.0,400000000,400000000.0,23/11/2022,400000000,16/11/2022,5000761472,CN255517074=,23/11/2025
232800000000.0,4297905338,US55279HAT77,99.94,21/11/2022,Issued,2.0,5.4,250000.0,500000000.0,500000000,500000000.0,21/11/2022,500000000,21/04/2023,4297905338,55279HAT7=,21/11/2025
46637193000.0,5001204503,US06652KAA16,99.026,17/11/2015,Issued,2.0,4.875,2000.0,400000000.0,400000000,400000000.0,17/11/2015,400000000,21/04/2023,5001204503,06652KAA1=,17/11/2025
192818000000.0,8589934183,US91159HHU77,99.909,16/11/2018,Issued,2.0,3.95,1000.0,750000000.0,750000000,750000000.0,16/11/2018,750000000,21/04/2023,8589934183,91159HHU7=,17/11/2025
232782000000.0,8589934339,US06048WV649,100.0,17/05/2022,Issued,4.0,4.0,1000.0,32500000.0,32500000,32500000.0,17/05/2022,32500000,03/05/2023,8589934339,06048WV64=,17/11/2025
46637091706.0,5001168020,US05253JAL52,99.628,16/11/2015,Issued,2.0,3.7,250000.0,750000000.0,750000000,750000000.0,16/11/2015,750000000,29/03/2023,5001168020,05253JAL5=,16/11/2025
232800000000.0,4297220581,XS2317976376,100.0,09/11/2022,Issued,1.0,5.7,1000000.0,50000000.0,50000000,50000000.0,09/11/2022,50000000,09/11/2022,4297220581,FR231797637=,09/11/2025
232800000000.0,4295875735,XS2551322451,100.0,08/11/2022,Issued,2.0,6.05,2000.0,200000000.0,200000000,200000000.0,08/11/2022,200000000,09/12/2022,4295875735,IT255132245=,08/11/2025
232799000000.0,4296865322,XS2551489821,99.811,04/11/2022,Issued,1.0,4.625,2000.0,1000000000.0,1000000000,1000000000.0,04/11/2022,1000000000,12/12/2022,4296865322,DE255148982=,04/11/2025
232799000000.0,4296537663,XS2549866668,100.0,03/11/2022,Issued,1.0,5.03,200000.0,100000000.0,100000000,100000000.0,03/11/2022,100000000,28/11/2022,4296537663,XS254986666=,03/11/2025
192816000000.0,4295904371,US49326EEH27,99.934,29/10/2018,Issued,2.0,4.15,1000.0,500000000.0,500000000,500000000.0,29/10/2018,500000000,21/04/2023,4295904371,49326EEH2=,29/10/2025
232779000000.0,5000018341,XS2402147255,99.712,28/10/2021,Issued,2.0,1.75,100000.0,400000000.0,400000000,400000000.0,28/10/2021,400000000,28/10/2021,5000018341,PL240214725=,28/10/2025
232766000000.0,8589934570,US459058JL88,99.887,28/10/2020,Issued,2.0,0.5,1000.0,6000000000.0,6000000000,6000000000.0,28/10/2020,6000000000,27/01/2022,8589934570,459058JL8=,28/10/2025
232787000000.0,8589934175,US95001DCG34,100.0,28/10/2022,Issued,2.0,6.0,1000.0,342590000.0,342590000,342590000.0,28/10/2022,342590000,18/10/2022,8589934175,95001DCG3=,28/10/2025
232766000000.0,4295860600,US13607GRR73,99.961,23/10/2020,Issued,2.0,0.95,2000.0,500000000.0,500000000,500000000.0,23/10/2020,500000000,16/06/2021,4295860600,13607GRR7=,23/10/2025
232766000000.0,4296537663,XS2245808279,100.0,20/10/2020,Issued,1.0,0.5,100000.0,100000000.0,100000000,100000000.0,20/10/2020,100000000,20/10/2020,4296537663,XS224580827=,20/10/2025
232799000000.0,4295868960,XS2548008486,100.0,20/10/2022,Issued,1.0,4.83,200000.0,150000000.0,150000000,150000000.0,20/10/2022,150000000,27/10/2022,4295868960,DE254800848=,20/10/2025
15628361237.0,8589934158,US458182BW19,99.428,20/10/1995,Issued,2.0,6.8,1000.0,150000000.0,150000000,150000000.0,20/10/1995,150000000,16/03/2023,8589934158,458182BW1=,15/10/2025
232799000000.0,5037935712,XS2541834151,100.0,11/10/2022,Issued,1.0,5.1,200000.0,50000000.0,50000000,50000000.0,11/10/2022,50000000,11/10/2022,5037935712,CA254183415=,11/10/2025
232799000000.0,4295860592,XS2542166314,100.0,11/10/2022,Issued,1.0,5.18,1000000.0,50000000.0,50000000,50000000.0,11/10/2022,50000000,11/10/2022,4295860592,CA254216631=,11/10/2025
