PermID,Date,Tier 1 Capital Ratio,Total Capital Ratio,Non Performing Loan Ratio,Coverage Ratio,Equity at Risk,Dividend Growth,Efficiency Ratio,Loan to Deposit Ratio,CASA Ratio,CD Non Equity Ratio,Liquid Assets to Total Assets Ratio,Stable funds to Net Loans Ratio,Liquid Assets to Wholesale funds Ratio,Total Investment Securities to Total Assets Ratio,E/A Ratio,D/E Ratio,LT Debt/E Ratio,Net Profit Margin,"Total Assets, Reported",Total Deposits,Total Debt,Cash and Equivalents,Total Equity,Net Income After Taxes,Net Interest Margin,ROAA,ROAE,Liquidity Coverage Ratio
4295875726,2020-12-31,18.22,20.72,0.1139077957,0.6007499026,1.675229966,,0.8947754623,0.7777296325,0.1379043448,0.6934476672,0.2026107513,1.285793878,2.752187482,0.0780895716,0.06388600213,3.052817316,1.900482296,-22.42452,837038102085,543359992811,163249460820,169592918763,53475017973,-2540438533,0.02460637005,-0.003035033324,-0.04750701598,2.232034724
4295875726,2021-12-31,16.43,18.72,0.1764579566,0.5487499365,1.775865209,,0.8321496792,0.7887999389,0.1154970481,0.7345463732,0.1904348651,1.267748577,4.574122083,0.07477538276,0.06779673952,2.309897885,1.695810887,16.23239,824251437815,564403306973,129080697340,156966211359,55881560029,1906901510,0.02635705902,0.002313494915,0.03412398488,2.232034724
4295875726,2022-12-31,14.86,17.475,0.1404410256,0.6111164914,2.097559156,,0.8634625707,0.7832647857,0.1267006965,0.7139970202,0.1965228082,1.276771227,3.663154783,0.07643247718,0.06584137083,2.6813576,1.798146592,-3.096065,830644769950,553881649892,146165079080,163279565061,54678289001,-316768511.9,0.02548171453,-0.0003607692048,-0.006691515549,18.28511554
4295875726,2023-12-31,14.39154839,17.04031381,0.137017986,0.5570206979,1.854621092,,0.8383334268,0.8657548963,0.1721259799,0.661425559,0.1343609805,1.170407909,2.209530574,0.09492463216,0.06440178693,3.241022112,2.095638513,-3.400178594,796199617914,493609955848,161843593895,108696479237,51296974793,-510292112.8,0.0200718821,-0.0006287873915,-0.01883255381,11.35368855
4295875731,2011-12-31,11.19,14.36,0.03571793014,0.7450474872,0.3852967538,,0.5487039719,1.864833687,0.6736090691,0.3189453833,0.05602431878,0.5362408493,0.54980552,0.128793599,0.09553679028,5.061880454,5.061880454,13.22281,65541191589,18906953630,31695445723,3671900611,6261595075,335700035.9,-0.02268964372,0.005121970288,0.05361254311,871.2347548
4295875731,2012-12-31,11.49,14.16,0.02850330282,0.8188465632,0.3577254052,,0.655499883,1.515115909,0.6590895424,0.3834476466,0.04694935104,0.6600155104,2.446292846,0.3318346894,0.08386996867,4.972156217,4.743325318,2.66322,70703745507,24837370597,29484493170,3319494968,5929920920,72213335.73,-0.03071342239,0.001021350923,0.01217779068,745.2118926
4295875731,2013-12-31,11.75,15.57,0.04293255747,0.6712484112,0.4128681023,,0.7053002884,1.226264205,0.6445700157,0.4193324232,0.05455296802,0.8154849465,4.342780173,0.1776132408,0.09552358608,3.968101175,3.836596886,-6.46085,65457672538,24826542955,24811551042,3570910316,6252751618,-162063263.8,-0.01937123094,-0.002475848248,-0.02591871127,682.2004615
4295875731,2014-12-31,11.07639,13.76,0.03090817859,0.7942468712,0.3669158547,,0.4409618292,1.245903588,0.5848980445,0.4107088281,0.04485922653,0.8026303233,1.411085532,0.1430277548,0.1112361679,3.262267062,2.976473512,19.52858,63321340762,23113755392,22978180266,2840546370,7043623293,414600107.8,-0.008486435755,0.006547557314,0.05886176625,619.1890304
4295875731,2015-12-31,11.98,14.91,0.02609842704,0.8434462553,0.3485349557,,0.4865149082,1.298673732,0.5031437255,0.4155451448,0.03029513898,0.7700163448,0.3922094486,0.1325802866,0.1238722309,2.92454449,2.300980628,28.1966,63542970884,23134130122,23019702552,1925043134,7871209561,532750718.9,0.006477727534,0.008384101522,0.06768346272,142.0549072
4295875731,2016-12-31,12.08,15.27,0.05495693636,0.5482499511,0.4588203499,,0.5155786969,1.313035842,0.4212454905,0.428518838,0.04105282539,0.7615938332,0.7169857716,0.1520340173,0.126508228,2.922207751,2.469608592,31.70901,62741377606,23484579439,23194441050,2575710820,7937300503,546024442.8,0.01796841502,0.008702780584,0.06879220997,26.70876392
4295875731,2017-12-31,13.31,16.85,0.03571793014,0.7450474872,0.3852967538,,0.5296418937,1.283208853,0.353899829,0.4838862614,0.05569230733,0.7792963694,1.153490128,0.124818122,0.1293045081,2.580977742,2.20758346,39.14607,63304784328,26671418943,21126835909,3525589504,8185593997,667010244.4,0.02723171815,0.01053649027,0.08148586952,3.342149695
4295875731,2018-12-31,14.24,18.11,0.04533743325,0.6466487192,0.4220585519,,0.5236965627,1.399824263,0.322939036,0.46212,0.05378380256,0.7143753871,0.8354119465,0.1150423783,0.1333919138,2.619496584,2.136858799,45.54616,64971712797,26019671999,22702393961,3494425773,8666701114,779768152.4,0.03714323804,0.01200165609,0.08997289074,15.02545681
4295875731,2019-12-31,14.09,17.46,0.05175043532,0.5810495405,0.4465664172,,0.5351282521,1.40061644,0.310991664,0.4808142271,0.05309732749,0.7139713427,0.8341376386,0.04967454102,0.1253659783,2.560319075,2.052562857,43.63888,70313379763,29569341301,22568971064,3733452552,8814905643,742458662.8,0.04114918248,0.01055927997,0.08422763588,9.183803251
4295875731,2020-12-31,16.13,18.82,0.03892443118,0.7122478979,0.3975506865,,0.5649638996,1.552126602,0.3298913342,0.5202229449,0.04078485957,0.6442773408,1.095610482,0.04594814937,0.1222118042,2.39719965,2.070139018,30.88556,70946859274,32397568296,20785024263,2893557692,8670543674,540464593.8,0.0668827755,0.007617879063,0.06233341462,1.297535974
4295875731,2021-12-31,16.31,18.91,0.06457643946,0.449851183,0.495582148,,0.5478386699,1.502501974,0.3302767303,0.5262245704,0.02384405566,0.6655565297,0.9730388294,0.0552959187,0.1333291928,1.967116591,1.762705513,44.37489,74226006470,33851770309,19467556614,1769849029,9896493530,727173795.8,0.05655164108,0.009796752249,0.07347792363,36.82180717
4295875731,2022-12-31,15.67,17.62,0,0.5810495405,0.1540270742,,0.5799262694,1.387362546,0.3322884171,0.5420769038,0.09472224424,0.7207921268,1.726527483,0.04564157131,0.117560525,2.259694339,1.773401654,49.07919,81387868440,38931891625,21620756650,7709241553,9568000539,817446082,0.07076600442,0.01004383206,0.08543541345,1.617000471
4295875731,2023-12-31,14.26806849,17.1624771,0.03726428588,0.6351112242,0.3743564273,,0.5501172185,1.415252828,0.3901814174,0.4815265922,0.05229728409,0.7116253314,1.251228423,0.09343676791,0.121729612,2.687512332,2.311014772,35.95084691,70415677372,29989642048,22270785345,3761053160,8568898842,615950804.9,0.03821989309,0.008691208665,0.06961310056,123.6838782
4295875735,2011-12-31,11.5,14.3,0.1052432799,0.5426480025,1.379889456,,1.188678575,1.365595488,0.5306571036,0.4659536867,0.06243481062,0.7322812714,2.591682707,0.1116495669,0.07355942222,3.406568878,3.406568878,-42.76986,494000000000,213249130939,123789107764,30842796447,36338354577,-6278099652,0.02187015463,-0.01270870375,-0.1727678571,-58.28613139
4295875735,2012-12-31,12.4,15.4,0.1944369437,0.5397580025,1.897889456,,0.7337992609,1.830435903,0.2608076517,0.3296003921,0.04465974447,0.5463179555,1.321820898,0.1475054262,0.07322048392,4.966605839,4.505170316,8.14721,510521449144,155947400333,185654843111,22799757466,37380627558,1253600121,0.0128270012,0.0024555288,0.03353609084,24.14285714
4295875735,2013-12-31,13.3,16.2,0.1532669437,0.5284580025,1.721832946,,0.9462857822,1.615154204,0.278891252,0.3674522435,0.04296363703,0.6191359299,1.21790272,0.1880117723,0.07132569343,4.638387242,4.143800539,-26.46404,454113495817,154963259367,150237177155,19510367406,32389959985,-3292833758,0.00965172286,-0.007251125078,-0.1016621743,21.47077662
4295875735,2014-12-31,14.2,17.2,0.1692907022,0.5121423343,2.126535819,,0.8127265511,1.198412025,0.3694621748,0.4693790861,0.05910004434,0.8344375549,2.667229442,0.1940964836,0.06902523083,2.769912495,2.769912495,7.84277,535126890965,233839794990,102312970158,31626022981,36937257171,1082913119,0.0158204578,0.002023656701,0.02931763758,267.5384615
4295875735,2015-12-31,13.8,16.6,0.1650880841,0.5116931267,1.997006865,,0.7980777761,1.491371597,0.2005368784,0.3732822242,0.05240829214,0.6705236993,1.2237755,0.1962879307,0.07062273835,3.977708473,3.371316142,18.93554,622924493554,216104972376,174989871087,32646408840,43992633517,2528545120,0.01706799593,0.004059151865,0.05747655727,13.02976847
4295875735,2016-12-31,13.9,17,0.1472128391,0.5195486523,1.806178569,,0.7855793343,1.376015846,0.1373137144,0.3919762078,0.07571369466,0.7267358169,1.663132384,0.2040173769,0.06745414426,3.971499254,3.296599947,16.50991,689717492628,252116427281,184771235613,52221059640,46524303244,2105012841,0.01623189484,0.003051992829,0.04524544581,-90.14778325
4295875735,2017-12-31,15.2,17.9,0.1382752166,0.5234764151,1.710764421,,0.7318930041,1.384130462,0.1119329007,0.4017911149,0.09057288536,0.722475249,2.035421191,0.08152990296,0.07053300387,3.892376123,3.261489191,69.6364,664272257419,248073524508,182369956652,60165055018,46853117706,6130376792,0.01071576273,0.009228711155,0.1308424517,108.6957831
4295875735,2018-12-31,14.75,17.55,0.1338064054,0.5254402965,1.663057347,,0.8224982701,1.366833159,0.08445782647,0.4060040939,0.08607369984,0.7316181888,1.364016736,0.07675776539,0.06857665114,3.998778321,3.078594699,33.04707,686886389398,259754119801,188359926759,59122852908,47104368297,3508588369,0.009602041273,0.005107960243,0.07448541389,68.35483871
4295875735,2019-12-31,14.3,17,0.1315719997,0.5264222372,1.63920381,,0.8316414366,1.29390537,0.07511230852,0.4257959781,0.06133301965,0.7728540455,1.30250592,0.08872665427,0.06857966284,3.496998285,2.783787164,35.8461,728012488849,288726137377,174594112400,44651204282,49926851026,3664585192,0.007763617583,0.005033684515,0.07339908519,-81.12479741
4295875735,2020-12-31,16.2,19.2,0.1304547969,0.5269132076,1.627277042,,0.9433933241,1.214809097,0.07197978064,0.4439200506,0.1114416914,0.8231746063,10.14739806,0.0577071535,0.06569926213,3.253434744,3.059859422,18.60122,820939981986,340488823385,175474494391,91486940146,53935151069,1759600426,0.01290941859,0.00214339716,0.03262437188,187.7865546
4295875735,2021-12-31,15.9,18.9,0.1298961955,0.5271586927,1.621313657,,0.8623794725,1.121790229,0.05238275088,0.4477690633,0.1566375398,0.8914322608,11.27506565,0.0632177833,0.05965839198,4.075970208,3.821356331,34.75336,940361541168,395944757213,228663793103,147295918367,56100457424,3556474314,0.01157361896,0.003782028675,0.06339474716,53.33087861
4295875735,2022-12-31,16.05,19.05,0.1301754962,0.5270359502,1.624295349,,0.9028863983,1.168299663,0.06218126576,0.445844557,0.1340396156,0.8573034335,10.71123185,0.0604624684,0.06267882705,3.664702476,3.440607877,26.67729,880650761577,368216790299,202069143747,119391429257,55017804246,2658037370,0.01224151877,0.002962712918,0.04800955952,120.5587166
4295875735,2023-12-31,14.96341383,17.87560284,0.1384989352,0.5254448125,1.69803813,,0.8602552428,1.293692885,0.1245856121,0.4238602047,0.09857514878,0.7838843163,5.780460196,0.0991949206,0.0664370053,3.774399038,3.349751345,25.08802386,748222113232,298973737881,184857814256,78966344499,49122523125,2480550569,0.01226934458,0.003041662687,0.04672030389,66.58083386
4295878063,2011-12-31,16.1,18.8,0.009515829957,0.8821939773,0.1502917917,,0.6538465604,0.8890727659,0.2643376023,0.333934309,0.06413652907,1.124767329,0.1569903313,0.2990766413,0.03445159919,13.10456224,1.24624237,36.47151,663598400800,213963853787,299596844435,42560898122,22862026130,2223295495,0.003166002761,0.003350362949,0.09724840145,2.71638817
4295878063,2012-12-31,15.86,17.8,0.009987365534,0.819614418,0.1492569618,,0.6136815425,0.9432528997,0.3267573508,0.3314646338,0.05004795387,1.060161066,0.1232127389,0.2998587493,0.0369635326,12.07024468,1.081268163,37.43117,675527600485,215636874420,301392639395,33808774184,24969886485,2293674591,0.003165607155,0.003395382498,0.09185762989,5.842278041
4295878063,2013-12-31,11.03,13.89,0.01391571799,0.7828301688,0.194168423,,0.6408675243,0.9239595575,0.319218061,0.3442119127,0.05290712478,1.082298453,0.1292849184,0.2931789352,0.03946272571,11.33188754,0.961876565,33.08004,742854694082,245608838438,332195088170,39302305990,29315071036,2270586136,0.002898556262,0.003056568335,0.07745456706,8.968167912
4295878063,2014-12-31,12.25,15.36,0.01502802059,0.594256827,0.2522699446,,0.5885313387,0.6708396532,0.1188820928,0.6924530302,0.1302685317,1.490669186,0.760008441,0.2967026025,0.04261721847,4.656857175,0.6349133404,40.87618,1064062318841,705412243878,211176254730,138613835939,45347376312,3943599629,0.01121350359,0.003706173557,0.08696422923,1.429209323
4295878063,2015-12-31,12.13,15.3,0.01451873703,0.4949593581,0.2013205926,,0.6059488211,0.6423237132,0.1325936221,0.7150428827,0.1607222509,1.556847396,1.170375956,0.2721959336,0.04750621237,3.499136244,0.6084549714,34.94549,1155439208967,786939487399,192069479546,185704790462,54890540444,3909409581,0.01294742013,0.003383483571,0.07122191819,3.976978427
4295878063,2016-12-31,12.75,15.46,0.01225823117,0.5156362994,0.1724799901,,0.5814517635,0.6223550765,0.09675078169,0.7366247747,0.1869787656,1.60679978,1.60515447,0.2498178702,0.04734333561,3.038540011,0.5780783474,42.036,1154407653316,810106154066,166066873706,215849717998,54653508960,4334682659,0.01041622997,0.003754897714,0.07931206507,6.907144425
4295878063,2017-12-31,13.34,16.2,0.01216949262,0.5737692503,0.1797759967,,0.6873184119,0.5939111852,0.08187800472,0.7356009853,0.2306151526,1.683753438,1.567495903,0.1911094099,0.04477094231,3.781845549,0.4957121476,29.84499,1216538644963,854822074677,205980416934,280552245306,54465581495,3179852931,0.00555935816,0.00261385279,0.05838279595,4.567327039
4295878063,2018-12-31,15.61,18.52,0.008269122892,0.5249788186,0.1121254117,,0.7321122802,0.5758440184,0.08395102279,0.7541835453,0.2278835249,1.73658138,1.633537001,0.1989692736,0.04676187894,3.299882887,0.3166167451,31.36842,1222947297780,879197008639,188711437139,278689540944,57187313486,3639987149,0.0002198926132,0.00297640557,0.0636502561,8.066128277
4295878063,2019-12-31,16.06,19.02,0.007605196317,0.4836975834,0.1127223781,,1.023085983,0.5659213623,0.09478402074,0.7827350544,0.2359730016,1.767029956,1.955633981,0.1665868211,0.04260947854,3.106206019,0.2743672517,-1.5153,1278526322553,958106046977,169217841079,301697694010,54477339901,-85364460.63,-0.008763904545,-6.68E-05,-0.001566971897,11.56492952
4295878063,2020-12-31,15.835,18.77,0.007937159604,0.504338201,0.1124238949,,0.8775991315,0.5708826904,0.08936752177,0.7684592998,0.2319282633,1.751805668,1.794585491,0.1827780474,0.04468567874,3.203044453,0.2954919984,14.92656,1250736810166,918651527808,178964639109,290193617477,55832326694,1777311344,-0.004272005966,0.001454818857,0.0310416421,9.815528896
4295878063,2021-12-31,15.835,18.77,0.007937159604,0.504338201,0.1124238949,,0.8775991315,0.5708826904,0.08936752177,0.7684592998,0.2319282633,1.751805668,1.794585491,0.1827780474,0.04468567874,3.203044453,0.2954919984,14.92656,1250736810166,918651527808,178964639109,290193617477,55832326694,1777311344,-0.004272005966,0.001454818857,0.0310416421,9.815528896
4295878063,2022-12-31,13.9825,17.035,0.01122794831,0.4996487795,0.1568722437,,0.7417739763,0.6066032018,0.1109805719,0.7417510913,0.1963252571,1.654326532,1.482480723,0.2274869905,0.04609594556,3.351090349,0.4519734849,24.936025,1203088009567,852795507603,185517059327,237949203969,55361433569,2843360463,0.004337707082,0.002419151214,0.05113178015,6.896253662
4295878063,2023-12-31,14.56193301,17.47602285,0.0101694561,0.5451891177,0.1464229186,,0.7688348244,0.6263224587,0.1189504661,0.7091456068,0.196038301,1.629696921,1.460986327,0.2173091469,0.04438663674,4.244188259,0.4695257451,23.75142487,1163879120363,808283798371,197006226852,237144422453,51987988222,2479370208,0.001318149895,0.002234111409,0.04990640619,7.649386579
4295878360,2011-12-31,11.42,15.82,0.02075839518,0.6380812726,0.3156732901,,0.6086650649,0.5754915405,0.06797844531,0.77343245,0.04925305185,1.737645004,0.6497937184,0.3583617866,0.04633808277,2.330828708,0.6950687376,36.63144,1164583215535,858988512886,125782130363,57359277504,53964553438,5590968801,0.01501650113,0.004800832372,0.1036044671,-249.83653
4295878360,2012-12-31,11.76,16.27,0.02084710496,0.6013845387,0.3095552227,,0.6272633166,0.6044955272,0.07494614939,0.7471758527,0.04000248089,1.654271959,0.3619669375,0.3711572008,0.04700963734,3.013835558,0.6629519797,28.33137,1225558135218,872660369815,173636239023,49025365888,57613043478,4300585422,0.01375153197,0.003509083166,0.07464603781,-160.4630915
4295878360,2013-12-31,11.59,16.045,0.02080275007,0.6197329056,0.3126142564,,0.5692822112,0.6161323303,0.07492429394,0.7542199621,0.05186982371,1.623027961,0.4703238315,0.3487103865,0.05183052307,2.626012044,0.4982052311,34.37895,1296676982937,927290461912,176487563361,67258406511,67207446277,5237952452,0.0130763159,0.004039519881,0.07793708499,18.28378544
4295878360,2014-12-31,11.845,16.3825,0.02086928241,0.5922103552,0.3080257059,,0.5802285668,0.6287382599,0.07502592581,0.7499018725,0.1042427205,1.590486954,0.8353229335,0.2848124601,0.05088460005,2.975547227,0.5230700954,37.5323,1439385114586,1024472877847,217936624545,150045420147,73242535875,5830434783,0.0144445944,0.004050642683,0.07960449093,375.7775394
4295878360,2015-12-31,11.72,16.21375,0,0.6059716304,0.07294044238,,0.6327076979,0.6356775666,0.07394872619,0.733435437,0.1535426231,1.573124572,1.255567814,0.2469978422,0.05372416346,2.788165862,0.5119202582,30.67693,1565740358392,1086674270008,234535189548,240407881773,84118090955,5751874063,0.01742738061,0.00367358102,0.06837856159,554.5244164
4295878360,2016-12-31,11.49,16.15,-0.0104346412,0.6059342435,-0.04460218937,,0.6545869552,0.6464874718,0.04541141765,0.7335863347,0.1668029459,1.546820385,1.368742411,0.2254701983,0.05277992993,2.7805125,0.4715696521,29.51388,1590614535589,1105266652388,233431041622,265319190405,83952523738,5348739916,0.01705929971,0.003362687688,0.06371148451,9.577843566
4295878360,2017-12-31,11.68,16.36,0.005217320602,0.6098635568,0.1317117583,,0.7198202172,0.5845995941,0.04115309713,0.7415501857,0.214331204,1.710572518,1.578977916,0.1889375995,0.05029658521,3.072892578,0.3740916718,28.3305,1635670429071,1151925387306,252802684372,350575212394,82268637110,5314585564,0.01331651485,0.003249178728,0.06460038419,3.897089215
4295878360,2018-12-31,12.37,16.98,0.0130433015,0.6535458983,0.2198687321,,0.7422975827,0.5553505836,0.03261887584,0.7379314124,0.2411441462,1.800664354,1.586779373,0.1867985696,0.04978985629,3.349919273,0.2976748806,22.16625,1707923959449,1197579053330,284868051688,411855864925,85037288499,4411772685,0.007553195201,0.002583120086,0.05188044872,6.53206209
4295878360,2019-12-31,12.49,17.13,0.009130311053,0.6116788343,0.1757902452,,0.7533891462,0.580733996,0.04000846046,0.7361145004,0.2383996235,1.721958774,1.456524075,0.198134444,0.04814615975,3.636447814,0.2368601461,19.24999,1808468230171,1267145598629,316628421504,431138145213,87070800314,4678939102,0.0004104796285,0.00258723876,0.05373717808,22.60158725
4295878360,2020-12-31,12.53,17.31,0.01108680628,0.5964534808,0.1978294886,,0.8806626905,0.5717276751,0.03054712177,0.7085771406,0.2338411425,1.749084474,1.195210661,0.1956282429,0.04385207743,4.714400822,0.252845385,3.01651,1930595416577,1307987184979,399124095095,451452637967,84660619690,996316127.7,-0.0004054972504,0.0005160667632,0.01176835383,20.29156556
4295878360,2021-12-31,13.06,17.73,0.01108680628,0.5587203684,0.1978294886,,0.7713789689,0.4930307083,0.02979085318,0.7506153434,0.2996360423,2.028271228,1.765108101,0.2195934917,0.04187659972,4.259762137,0.2060646741,13.48564,2072319004783,1490374769758,369669286785,620941464982,86781673449,2341407867,0.01036482607,0.001129849151,0.02698044154,3.712383757
4295878360,2022-12-31,13.29,17.97,0.01206505389,0.5845382745,0.2088491103,,0.8260208297,0.5323791917,0.03016898747,0.729596242,0.2667385924,1.888677851,1.480159381,0.2076108673,0.04286433857,4.48708148,0.2294550295,8.251075,2001457210680,1399180977368,384396690940,536197051474,85721146570,1668861998,0.004979664409,0.0008229579569,0.01937439768,12.00197466
4295878360,2023-12-31,12.42148254,17.06126504,0.01020049447,0.5997455684,0.188367868,,0.7448158214,0.567393747,0.04213570527,0.7366898267,0.2154740931,1.775911085,1.350916072,0.2257938262,0.04682766254,3.717804182,0.3305029896,18.8755989,1772711478898,1244125635313,309042976651,400754478631,82204477108,3539981499,0.008305064104,0.002171184918,0.04466375166,45.69017423
4295878505,2011-12-31,11.93,15.3,0.01957475161,0.6190799758,0.4592983032,,0.714856618,0.6977283286,0.1085709334,0.568022032,0.06187917139,1.433222587,0.2473233002,0.278474513,0.02693748685,10.63889322,1.350889489,27.70074,1148083065610,634569558078,329023438281,71042428786,30926472478,3547961733,0.009039370434,0.003090335394,0.1147224837,2.192259369
4295878505,2012-12-31,12.76,15.5,0.01932816868,0.5609712386,0.3919110138,,0.7048043478,0.696282856,0.1304631774,0.5648942265,0.0440158166,1.436197935,0.1703144239,0.3092209935,0.02970233095,9.674807883,0.9738553202,33.42655,1180556079103,647081138002,339249725137,51963139859,35065267366,4023866638,0.008361350458,0.003408450229,0.1147536277,2.374249784
4295878505,2013-12-31,11.02,14.18,0.0202822363,0.5402179444,0.3557929132,,0.697162657,0.6708621068,0.1539316618,0.5806392383,0.06952214175,1.490619294,0.3319499838,0.2999417364,0.03342420102,8.431512543,2.16552602,38.84992,1266588577140,710849832227,356945648604,88055950596,42334711216,4711715571,0.007786083734,0.003720004788,0.1112967453,2.5562402
4295878505,2014-12-31,11.35,14.35,0.01484679856,0.5989936865,0.2546572304,,0.648784357,0.6746315077,0.1252884344,0.6011445587,0.1172218053,1.482290686,0.6252439549,0.2486820473,0.03674431801,7.127580221,2.025248232,48.08725,1255250124938,726860005711,328747590490,147142685800,46123309774,5500078532,0.009831860817,0.004381659418,0.1192472648,2.571239407
4295878505,2015-12-31,11.5,14.58,0.01436280812,0.4983517442,0.1935021469,,0.6419755061,0.6424690111,0.1383390651,0.6250141706,0.1533922266,1.556495306,0.9521619559,0.2266221044,0.04304480483,5.36042946,1.617843505,41.323,1354213957307,809969665167,312469486685,207725894196,58291875491,4894981081,0.009792003874,0.003614629029,0.08397364195,3.475918447
4295878505,2016-12-31,12.64,15.41,0.01200737214,0.5192147336,0.1645637957,,0.6275084192,0.6236290724,0.1006970455,0.633913699,0.1877170348,1.60351729,1.244455827,0.202557886,0.04223423949,5.239077269,1.667504347,46.87188,1381156421789,838556464625,305606332548,259266588135,58332091097,5181002356,0.007578226473,0.003751206072,0.08881907469,4.994515388
4295878505,2017-12-31,13.3,16.28,0.01131575152,0.5743972312,0.1637285779,,0.7036432626,0.5955823853,0.08135569508,0.6806613768,0.2350501707,1.679028837,1.730770358,0.1597863802,0.04251199986,4.821922445,1.627373205,41.75171,1431488612836,932937060041,293440229885,336471642750,60855443707,4615249518,0.004280234396,0.003224090975,0.07583955086,4.504754838
4295878505,2018-12-31,15.44,18.24,0.007496297632,0.5301284754,0.1004728462,,0.7586264751,0.5796836866,0.08341104441,0.6963815196,0.2327744999,1.725078734,1.795505082,0.1654778779,0.04422319748,4.303618493,1.3720596,35.53768,1463755979153,974254465624,278581702006,340725066038,64731969729,4343014207,-0.000109247896,0.002967034307,0.06709226099,59.6219702
4295878505,2019-12-31,15.94,18.85,0.007474418928,0.4908001091,0.09991813259,,0.961379674,0.5678848487,0.09690236214,0.716765525,0.2246531297,1.760920374,2.047104002,0.1466208408,0.04357495892,3.822829911,1.304366883,4.69604,1433513429000,982720039980,238794174341,322043278361,62465288784,847868922.7,-0.007599520915,0.0005914621416,0.01357344117,32.06336252
4295878505,2020-12-31,14.52,17.25,0.008085128483,0.6289477233,0.1285098464,,0.71521482,0.5748076063,0.09193850356,0.700964604,0.1913254523,1.739712539,1.733479118,0.1610686372,0.03985009681,4.428378858,1.650230735,22.26763,1532512864996,1031428814164,270444577711,293208717070,61070786036,3264232170,-0.006676987631,0.002129986798,0.05344997799,45.84266636
4295878505,2021-12-31,14.37,16.87,0.009706208166,0.7084355441,0.1499530596,,0.7172390046,0.5523345746,0.1142325804,0.6957200409,0.2126990865,1.810496836,1.90920209,0.1921587752,0.04103269415,4.641164663,1.919047881,35.32185,1610524816163,1074498307989,306707524809,342557157136,66084172200,3408117370,0.005656875899,0.002116153279,0.05157236985,6.963691754
4295878505,2022-12-31,15,17.53,0.01330128016,0.6954886918,0.2105196422,,0.7782580984,0.5391939642,0.1083426612,0.6829278215,0.2166454499,1.854620167,1.867078658,0.1868203516,0.03829090027,4.943936729,1.906315258,40.52524,1692483344042,1111585657171,320400278432,366668815592,64806710930,3877946741,0.007509942094,0.002291276162,0.05983866,20.26296486
4295878505,2023-12-31,14.01739758,16.79228511,0.01148813083,0.6028105512,0.1823926859,,0.7423646736,0.5893216915,0.1060525212,0.6703825849,0.1905831423,1.707355179,1.546299221,0.1932610674,0.0399837531,5.245837747,1.677966248,33.34378785,1482126138103,958298445335,298606381026,288238524938,59462138065,3747487228,0.003175817083,0.002577312145,0.06611777068,20.60171177
4295878766,2011-12-31,12.47,16.63,0.0268364001,0.6432002789,0.5309999266,,0.7105685219,0.66717462,0.09258339679,0.680931345,0.06700797639,1.498857975,0.4229659569,0.2878911849,0.03697126175,5.043897507,0.7588384052,29.12697,983815856358,645143592489,183461247947,65923509674,36372913543,4187513386,0.01603550357,0.004256399568,0.1151272466,4.048030631
4295878766,2012-12-31,12.28,16.93,0.02877764289,0.5423598757,0.5342228719,,0.716503156,0.6658779307,0.09268155946,0.6727308251,0.05394473813,1.501776758,0.3612357279,0.2957113712,0.03643083696,4.989885227,0.8907783418,31.78102,1021208402941,661970436210,185641079460,55088819876,37203476833,4580759620,0.01517527288,0.004485626643,0.1231271916,10.99883348
4295878766,2013-12-31,10.93,14.71,0.02570462063,0.5505865867,0.4121848754,,0.6941865478,0.6416585839,0.1165802214,0.7083752914,0.0726262502,1.55846119,0.8261564061,0.2760574538,0.04268052843,3.592869125,1.533180555,46.50383,1061589205397,719907653316,162789983580,77099243236,45309188263,6554329978,0.01691606045,0.006174073686,0.1446578548,17.94963633
4295878766,2014-12-31,12.19,15.51,0.019357156,0.5660175635,0.2840593667,,0.6742512008,0.6245533084,0.1269237828,0.7004413368,0.204235851,1.601144348,2.084912348,0.1657876412,0.04507385787,3.836775224,1.66347639,46.27978,1153240429785,771367630470,199439394588,235533040623,51980995217,6881480688,0.02272156905,0.005967082414,0.1323845505,1.514363777
4295878766,2015-12-31,12.89,16.58,0.01508528192,0.6089770516,0.1965201967,,0.7016222068,0.6302305827,0.1203572623,0.6586119652,0.2166834871,1.586720841,1.870591596,0.1583598977,0.04919540902,4.138969739,1.773057176,39.83283,1309649353894,820117198544,266668587135,283779388877,64428735632,6197008639,0.0191033518,0.004731807503,0.09618392442,6.183905036
4295878766,2016-12-31,13.68,17.02,0.01232737876,0.6754275056,0.1738755611,,0.7519173535,0.5959133908,0.1140771549,0.703100287,0.2293273463,1.678096206,2.92916938,0.1321323351,0.04778844367,3.397157138,1.74702262,34.61342,1332089969301,891834525594,216257949597,305484657671,63658506461,5391040194,0.01748005082,0.004047054117,0.08468687837,10.54517898
4295878766,2017-12-31,14.07,16.93,0.01082438918,0.744041588,0.155596464,,0.7544068913,0.6136026767,0.091595343,0.6897452926,0.2369440128,1.629719097,2.670432067,0.1214775686,0.04921857884,3.745830364,1.943081895,36.95131,1412091175841,926045170272,260339408867,334586549582,69501120868,5771071607,0.01423955292,0.004086897295,0.08303566237,9.502065837
