ISIN,Rating Rank,Month,Year
US05253JAL52,6.0,4,2022
US05253JAL52,6.0,5,2022
US05253JAL52,6.0,6,2022
US05253JAL52,4.0,7,2022
US05253JAL52,4.0,8,2022
US05253JAL52,4.0,9,2022
US05253JAL52,4.0,10,2022
US05253JAL52,4.0,11,2022
US05253JAL52,4.0,12,2022
US05253JAL52,4.0,1,2023
US05253JAL52,4.0,2,2023
US05253JAL52,4.0,3,2023
US05253JAL52,4.0,3,2023
US05253JAL52,4.0,4,2023
US05253JAL52,4.0,5,2023
US05253JAL52,4.0,6,2023
US05253JAL52,4.0,7,2023
US05254JAA88,4.0,7,2022
US05254JAA88,6.0,8,2022
US05254JAA88,6.0,9,2022
US05254JAA88,6.0,10,2022
US05254JAA88,6.0,11,2022
US05254JAA88,6.0,12,2022
US05254JAA88,6.0,1,2023
US05254JAA88,6.0,2,2023
US05254JAA88,4.0,3,2023
US05254JAA88,6.0,3,2023
US05254JAA88,6.0,4,2023
US05254JAA88,6.0,5,2023
US05254JAA88,6.0,6,2023
US05254JAA88,6.0,7,2023
US05531FBB85,6.0,9,2017
US05531FBB85,5.5,10,2017
US05531FBB85,5.5,11,2017
US05531FBB85,5.5,12,2017
US05531FBB85,5.5,1,2018
US05531FBB85,5.5,2,2018
US05531FBB85,5.5,3,2018
US05531FBB85,5.5,4,2018
US05531FBB85,5.5,5,2018
US05531FBB85,5.5,6,2018
US05531FBB85,5.0,7,2018
US05531FBB85,5.0,8,2018
US05531FBB85,5.0,9,2018
US05531FBB85,5.0,10,2018
US05531FBB85,5.0,11,2018
US05531FBB85,6.0,12,2018
US05531FBB85,6.0,1,2019
US05531FBB85,6.0,2,2019
US05531FBB85,6.0,3,2019
US05531FBB85,6.0,4,2019
US05531FBB85,6.0,5,2019
US05531FBB85,6.0,6,2019
US05531FBB85,5.0,7,2019
US05531FBB85,5.0,8,2019
US05531FBB85,6.0,9,2019
US05531FBB85,6.0,10,2019
US05531FBB85,6.0,11,2019
US05531FBB85,6.0,12,2019
US05531FBB85,6.0,1,2020
US05531FBB85,6.0,2,2020
US05531FBB85,6.0,3,2020
US05531FBB85,5.0,4,2020
US05531FBB85,5.0,5,2020
US05531FBB85,5.0,6,2020
US05531FBB85,5.0,7,2020
US05531FBB85,5.0,8,2020
US05531FBB85,5.0,9,2020
US05531FBB85,7.0,10,2020
US05531FBB85,7.0,11,2020
US05531FBB85,7.0,12,2020
US05531FBB85,7.0,1,2021
US05531FBB85,7.0,2,2021
US05531FBB85,7.0,3,2021
US05531FBB85,7.0,4,2021
US05531FBB85,7.0,5,2021
US05531FBB85,7.0,6,2021
US05531FBB85,7.0,7,2021
US05531FBB85,7.0,8,2021
US05531FBB85,7.0,9,2021
US05531FBB85,5.0,10,2021
US05531FBB85,5.0,11,2021
US05531FBB85,5.0,12,2021
US05531FBB85,5.0,1,2022
US05531FBB85,5.0,2,2022
US05531FBB85,7.0,3,2022
US05531FBB85,7.0,4,2022
US05531FBB85,7.0,5,2022
US05531FBB85,7.0,6,2022
US05531FBB85,7.0,7,2022
US05531FBB85,4.0,8,2022
US05531FBB85,4.0,9,2022
US05531FBB85,4.0,10,2022
US05531FBB85,4.0,11,2022
US05531FBB85,4.0,12,2022
US05531FBB85,6.0,1,2023
US05531FBB85,6.0,2,2023
US05531FBB85,6.0,3,2023
US05531FBB85,6.0,4,2023
US05531FBB85,8.0,5,2023
US05531FBB85,6.0,5,2023
US05531FBB85,6.0,6,2023
US05531FBB85,6.0,7,2023
US05531FBE25,5.0,1,2018
US05531FBE25,5.0,2,2018
US05531FBE25,5.0,3,2018
US05531FBE25,5.0,4,2018
US05531FBE25,6.0,5,2018
US05531FBE25,6.0,6,2018
US05531FBE25,5.0,7,2018
US05531FBE25,5.0,8,2018
US05531FBE25,5.0,9,2018
US05531FBE25,5.0,10,2018
US05531FBE25,5.0,11,2018
US05531FBE25,6.0,12,2018
US05531FBE25,6.0,1,2019
US05531FBE25,6.0,2,2019
US05531FBE25,6.0,3,2019
US05531FBE25,6.0,4,2019
US05531FBE25,6.0,5,2019
US05531FBE25,6.0,6,2019
US05531FBE25,5.0,7,2019
US05531FBE25,5.0,8,2019
US05531FBE25,6.0,9,2019
US05531FBE25,6.0,10,2019
US05531FBE25,6.0,11,2019
US05531FBE25,6.0,12,2019
US05531FBE25,6.0,1,2020
US05531FBE25,6.0,2,2020
US05531FBE25,6.0,3,2020
US05531FBE25,5.0,4,2020
US05531FBE25,5.0,5,2020
US05531FBE25,5.0,6,2020
US05531FBE25,5.0,7,2020
US05531FBE25,5.0,8,2020
US05531FBE25,5.0,9,2020
US05531FBE25,7.0,10,2020
US05531FBE25,7.0,11,2020
US05531FBE25,7.0,12,2020
US05531FBE25,7.0,1,2021
US05531FBE25,7.0,2,2021
US05531FBE25,7.0,3,2021
US05531FBE25,7.0,4,2021
US05531FBE25,7.0,5,2021
US05531FBE25,7.0,6,2021
US05531FBE25,7.0,7,2021
US05531FBE25,7.0,8,2021
US05531FBE25,7.0,9,2021
US05531FBE25,5.0,10,2021
US05531FBE25,5.0,11,2021
US05531FBE25,5.0,12,2021
US05531FBE25,5.0,1,2022
US05531FBE25,5.0,2,2022
US05531FBE25,7.0,3,2022
US05531FBE25,7.0,4,2022
US05531FBE25,7.0,5,2022
US05531FBE25,7.0,6,2022
US05531FBE25,7.0,7,2022
US05531FBE25,4.0,8,2022
US05531FBE25,4.0,9,2022
US05531FBE25,4.0,10,2022
US05531FBE25,4.0,11,2022
US05531FBE25,4.0,12,2022
US05531FBE25,6.0,1,2023
US05531FBE25,6.0,2,2023
US05531FBE25,6.0,3,2023
US05531FBE25,6.0,4,2023
US05531FBE25,8.0,5,2023
US05531FBE25,6.0,5,2023
US05531FBE25,6.0,6,2023
US05531FBE25,6.0,7,2023
US05531FBF99,5.666666666666667,11,2018
US05531FBF99,6.0,12,2018
US05531FBF99,6.0,1,2019
US05531FBF99,6.0,2,2019
US05531FBF99,6.0,3,2019
US05531FBF99,6.0,4,2019
US05531FBF99,6.0,5,2019
US05531FBF99,6.0,6,2019
US05531FBF99,5.0,7,2019
US05531FBF99,5.0,8,2019
US05531FBF99,6.0,9,2019
US05531FBF99,6.0,10,2019
US05531FBF99,6.0,11,2019
US05531FBF99,6.0,12,2019
US05531FBF99,6.0,1,2020
US05531FBF99,6.0,2,2020
US05531FBF99,6.0,3,2020
US05531FBF99,5.0,4,2020
US05531FBF99,5.0,5,2020
US05531FBF99,5.0,6,2020
US05531FBF99,5.0,7,2020
US05531FBF99,5.0,8,2020
US05531FBF99,5.0,9,2020
US05531FBF99,7.0,10,2020
US05531FBF99,7.0,11,2020
US05531FBF99,7.0,12,2020
US05531FBF99,7.0,1,2021
US05531FBF99,7.0,2,2021
US05531FBF99,7.0,3,2021
US05531FBF99,7.0,4,2021
US05531FBF99,7.0,5,2021
US05531FBF99,7.0,6,2021
US05531FBF99,7.0,7,2021
US05531FBF99,7.0,8,2021
US05531FBF99,7.0,9,2021
US05531FBF99,5.0,10,2021
US05531FBF99,5.0,11,2021
US05531FBF99,5.0,12,2021
US05531FBF99,5.0,1,2022
US05531FBF99,5.0,2,2022
US05531FBF99,7.0,3,2022
US05531FBF99,7.0,4,2022
US05531FBF99,7.0,5,2022
US05531FBF99,7.0,6,2022
US05531FBF99,7.0,7,2022
US05531FBF99,4.0,8,2022
US05531FBF99,4.0,9,2022
US05531FBF99,4.0,10,2022
US05531FBF99,4.0,11,2022
US05531FBF99,4.0,12,2022
US05531FBF99,6.0,1,2023
US05531FBF99,6.0,2,2023
US05531FBF99,6.0,3,2023
US05531FBF99,6.0,4,2023
US05531FBF99,8.0,5,2023
US05531FBF99,6.0,5,2023
US05531FBF99,6.0,6,2023
US05531FBF99,6.0,7,2023
US05531FBH55,5.666666666666667,7,2019
US05531FBH55,5.666666666666667,8,2019
US05531FBH55,6.0,9,2019
US05531FBH55,6.0,10,2019
US05531FBH55,6.0,11,2019
US05531FBH55,6.0,12,2019
US05531FBH55,6.0,1,2020
US05531FBH55,6.0,2,2020
US05531FBH55,6.0,3,2020
US05531FBH55,5.0,4,2020
US05531FBH55,5.0,5,2020
US05531FBH55,5.0,6,2020
US05531FBH55,5.0,7,2020
US05531FBH55,5.0,8,2020
US05531FBH55,5.0,9,2020
US05531FBH55,7.0,10,2020
US05531FBH55,7.0,11,2020
US05531FBH55,7.0,12,2020
US05531FBH55,7.0,1,2021
US05531FBH55,7.0,2,2021
US05531FBH55,7.0,3,2021
US05531FBH55,7.0,4,2021
US05531FBH55,7.0,5,2021
US05531FBH55,7.0,6,2021
US05531FBH55,7.0,7,2021
US05531FBH55,7.0,8,2021
US05531FBH55,7.0,9,2021
US05531FBH55,5.0,10,2021
US05531FBH55,5.0,11,2021
US05531FBH55,5.0,12,2021
US05531FBH55,5.0,1,2022
US05531FBH55,5.0,2,2022
US05531FBH55,7.0,3,2022
US05531FBH55,7.0,4,2022
US05531FBH55,7.0,5,2022
US05531FBH55,7.0,6,2022
US05531FBH55,7.0,7,2022
US05531FBH55,4.0,8,2022
US05531FBH55,4.0,9,2022
US05531FBH55,4.0,10,2022
US05531FBH55,4.0,11,2022
US05531FBH55,4.0,12,2022
US05531FBH55,6.0,1,2023
US05531FBH55,6.0,2,2023
US05531FBH55,6.0,3,2023
US05531FBH55,6.0,4,2023
US05531FBH55,8.0,5,2023
US05531FBH55,6.0,5,2023
US05531FBH55,6.0,6,2023
US05531FBH55,6.0,7,2023
US05552JAA79,9.0,8,2019
US05552JAA79,9.0,9,2019
US05552JAA79,9.0,10,2019
US05552JAA79,9.0,11,2019
US05552JAA79,9.0,12,2019
US05552JAA79,9.0,1,2020
US05552JAA79,9.0,2,2020
US05552JAA79,9.0,3,2020
US05552JAA79,9.0,4,2020
US05552JAA79,9.0,5,2020
US05552JAA79,10.0,6,2020
US05552JAA79,10.0,7,2020
US05552JAA79,10.0,8,2020
US05552JAA79,10.0,9,2020
US05552JAA79,9.0,10,2020
US05552JAA79,9.0,11,2020
US05552JAA79,9.0,12,2020
US05552JAA79,6.0,1,2021
US05552JAA79,6.0,2,2021
US05552JAA79,6.0,3,2021
US05552JAA79,6.0,4,2021
US05552JAA79,6.0,5,2021
US05552JAA79,6.0,6,2021
US05552JAA79,6.0,7,2021
US05552JAA79,6.0,8,2021
US05552JAA79,6.0,9,2021
US05552JAA79,6.0,10,2021
US05552JAA79,6.0,11,2021
US05552JAA79,6.0,12,2021
US05552JAA79,6.0,1,2022
US05552JAA79,6.0,2,2022
US05552JAA79,6.0,3,2022
US05552JAA79,6.0,4,2022
US05552JAA79,6.0,5,2022
US05552JAA79,6.0,6,2022
US05552JAA79,6.0,7,2022
US05552JAA79,6.0,8,2022
US05552JAA79,6.0,9,2022
US05552JAA79,6.0,10,2022
US05552JAA79,6.0,11,2022
US05552JAA79,6.0,12,2022
US05552JAA79,7.0,1,2023
US05552JAA79,7.0,2,2023
US05552JAA79,7.0,3,2023
US05552JAA79,7.0,4,2023
US05552JAA79,7.0,5,2023
US05552JAA79,7.0,6,2023
US05552JAA79,7.0,6,2023
US05552JAA79,7.0,7,2023
US05578DAG79,6.0,5,2014
US05578DAG79,6.0,6,2014
US05578DAG79,6.0,7,2014
US05578DAG79,6.0,8,2014
US05578DAG79,6.0,9,2014
US05578DAG79,6.5,10,2014
US05578DAG79,6.5,11,2014
US05578DAG79,6.5,12,2014
US05578DAG79,6.5,1,2015
US05578DAG79,6.5,2,2015
US05578DAG79,6.0,3,2015
US05578DAG79,6.0,4,2015
US05578DAG79,6.0,5,2015
US05578DAG79,6.0,6,2015
US05578DAG79,6.0,7,2015
US05578DAG79,6.0,8,2015
US05578DAG79,6.0,9,2015
US05578DAG79,6.0,10,2015
US05578DAG79,6.0,11,2015
US05578DAG79,6.0,12,2015
US05578DAG79,6.0,1,2016
US05578DAG79,6.0,2,2016
US05578DAG79,6.0,3,2016
US05578DAG79,6.0,4,2016
US05578DAG79,6.0,5,2016
US05578DAG79,6.0,6,2016
US05578DAG79,6.0,7,2016
US05578DAG79,6.0,8,2016
US05578DAG79,6.0,9,2016
US05578DAG79,6.0,10,2016
US05578DAG79,6.0,11,2016
US05578DAG79,6.0,12,2016
US05578DAG79,6.0,1,2017
US05578DAG79,6.0,2,2017
US05578DAG79,6.0,3,2017
US05578DAG79,6.0,4,2017
US05578DAG79,6.0,5,2017
US05578DAG79,6.0,6,2017
US05578DAG79,6.0,7,2017
US05578DAG79,6.0,8,2017
US05578DAG79,6.0,9,2017
US05578DAG79,6.0,10,2017
US05578DAG79,6.0,11,2017
US05578DAG79,6.0,12,2017
US05578DAG79,6.0,1,2018
US05578DAG79,6.0,2,2018
US05578DAG79,6.0,3,2018
US05578DAG79,6.0,4,2018
US05578DAG79,6.0,5,2018
US05578DAG79,5.0,6,2018
US05578DAG79,5.0,7,2018
US05578DAG79,5.0,8,2018
US05578DAG79,5.0,9,2018
US05578DAG79,5.0,10,2018
US05578DAG79,5.0,11,2018
US05578DAG79,5.0,12,2018
US05578DAG79,5.0,1,2019
US05578DAG79,5.0,2,2019
US05578DAG79,5.0,3,2019
US05578DAG79,5.0,4,2019
US05578DAG79,5.0,5,2019
US05578DAG79,5.0,6,2019
US05578DAG79,5.0,7,2019
US05578DAG79,5.0,8,2019
US05578DAG79,5.0,9,2019
US05578DAG79,5.0,10,2019
US05578DAG79,5.0,11,2019
US05578DAG79,5.0,12,2019
US05578DAG79,5.0,1,2020
US05578DAG79,5.0,2,2020
US05578DAG79,5.0,3,2020
US05578DAG79,5.0,4,2020
US05578DAG79,5.0,5,2020
US05578DAG79,5.0,6,2020
US05578DAG79,5.0,7,2020
US05578DAG79,5.0,8,2020
US05578DAG79,5.0,9,2020
US05578DAG79,5.0,10,2020
US05578DAG79,5.0,11,2020
US05578DAG79,5.0,12,2020
US05578DAG79,5.0,1,2021
US05578DAG79,5.0,2,2021
US05578DAG79,5.0,3,2021
US05578DAG79,5.0,4,2021
US05578DAG79,5.0,5,2021
US05578DAG79,5.0,6,2021
US05578DAG79,5.0,7,2021
US05578DAG79,5.0,8,2021
US05578DAG79,5.0,9,2021
US05578DAG79,5.0,10,2021
US05578DAG79,5.0,11,2021
US05578DAG79,5.0,12,2021
US05578DAG79,5.0,1,2022
US05578DAG79,5.0,2,2022
US05578DAG79,5.0,3,2022
US05578DAG79,5.0,4,2022
US05578DAG79,5.0,5,2022
US05578DAG79,5.0,6,2022
US05578DAG79,5.0,7,2022
US05578DAG79,5.0,8,2022
US05578DAG79,5.0,9,2022
US05578DAG79,5.0,10,2022
US05578DAG79,5.0,11,2022
US05578DAG79,5.0,12,2022
US05578DAG79,5.0,1,2023
US05578DAG79,5.0,2,2023
US05578DAG79,5.0,3,2023
US05578DAG79,5.0,4,2023
US05578DAG79,5.0,5,2023
US05578DAG79,5.0,6,2023
US05578DAG79,5.0,6,2023
US05578DAG79,5.0,7,2023
US05578DAX03,6.5,11,2016
US05578DAX03,6.5,12,2016
US05578DAX03,6.5,1,2017
US05578DAX03,6.5,2,2017
US05578DAX03,6.5,3,2017
US05578DAX03,6.5,4,2017
US05578DAX03,6.5,5,2017
US05578DAX03,6.5,6,2017
US05578DAX03,6.0,7,2017
US05578DAX03,6.0,8,2017
US05578DAX03,6.0,9,2017
US05578DAX03,6.0,10,2017
US05578DAX03,6.0,11,2017
US05578DAX03,6.0,12,2017
US05578DAX03,6.0,1,2018
US05578DAX03,6.0,2,2018
US05578DAX03,6.0,3,2018
US05578DAX03,6.0,4,2018
US05578DAX03,6.0,5,2018
US05578DAX03,5.0,6,2018
US05578DAX03,5.0,7,2018
US05578DAX03,5.0,8,2018
US05578DAX03,5.0,9,2018
US05578DAX03,5.0,10,2018
US05578DAX03,5.0,11,2018
US05578DAX03,5.0,12,2018
US05578DAX03,5.0,1,2019
US05578DAX03,5.0,2,2019
US05578DAX03,5.0,3,2019
US05578DAX03,5.0,4,2019
US05578DAX03,5.0,5,2019
US05578DAX03,5.0,6,2019
US05578DAX03,5.0,7,2019
US05578DAX03,5.0,8,2019
US05578DAX03,5.0,9,2019
US05578DAX03,5.0,10,2019
US05578DAX03,5.0,11,2019
US05578DAX03,5.0,12,2019
US05578DAX03,5.0,1,2020
US05578DAX03,5.0,2,2020
US05578DAX03,5.0,3,2020
US05578DAX03,5.0,4,2020
US05578DAX03,5.0,5,2020
US05578DAX03,5.0,6,2020
US05578DAX03,5.0,7,2020
US05578DAX03,5.0,8,2020
US05578DAX03,5.0,9,2020
US05578DAX03,5.0,10,2020
US05578DAX03,5.0,11,2020
US05578DAX03,5.0,12,2020
US05578DAX03,5.0,1,2021
US05578DAX03,5.0,2,2021
US05578DAX03,5.0,3,2021
US05578DAX03,5.0,4,2021
US05578DAX03,5.0,5,2021
US05578DAX03,5.0,6,2021
US05578DAX03,5.0,7,2021
US05578DAX03,5.0,8,2021
US05578DAX03,5.0,9,2021
US05578DAX03,5.0,10,2021
US05578DAX03,5.0,11,2021
US05578DAX03,5.0,12,2021
US05578DAX03,5.0,1,2022
US05578DAX03,5.0,2,2022
US05578DAX03,5.0,3,2022
US05578DAX03,5.0,4,2022
US05578DAX03,5.0,5,2022
US05578DAX03,5.0,6,2022
US05578DAX03,5.0,7,2022
US05578DAX03,5.0,8,2022
US05578DAX03,5.0,9,2022
US05578DAX03,5.0,10,2022
US05578DAX03,5.0,11,2022
US05578DAX03,5.0,12,2022
US05578DAX03,5.0,1,2023
US05578DAX03,5.0,2,2023
US05578DAX03,5.0,3,2023
US05578DAX03,5.0,4,2023
US05578DAX03,5.0,5,2023
US05578DAX03,5.0,6,2023
US05578DAX03,5.0,6,2023
US05578DAX03,5.0,7,2023
US05591F2A74,2.0,9,2018
US05591F2A74,2.0,10,2018
US05591F2A74,2.0,11,2018
US05591F2A74,2.0,12,2018
US05591F2A74,2.0,1,2019
US05591F2A74,2.0,2,2019
US05591F2A74,1.0,3,2019
US05591F2A74,1.0,4,2019
US05591F2A74,1.0,5,2019
US05591F2A74,1.0,6,2019
US05591F2A74,1.0,7,2019
US05591F2A74,1.0,8,2019
US05591F2A74,1.0,9,2019
US05591F2A74,1.0,10,2019
US05591F2A74,1.0,11,2019
US05591F2A74,1.0,12,2019
US05591F2A74,1.0,1,2020
US05591F2A74,1.0,2,2020
US05591F2A74,1.0,3,2020
US05591F2A74,1.0,4,2020
US05591F2A74,1.0,5,2020
US05591F2A74,1.0,6,2020
US05591F2A74,1.0,7,2020
US05591F2A74,1.0,8,2020
US05591F2A74,1.0,9,2020
US05591F2A74,1.0,10,2020
US05591F2A74,1.0,11,2020
US05591F2A74,1.0,12,2020
US05591F2A74,1.0,1,2021
US05591F2A74,1.0,2,2021
US05591F2A74,1.0,3,2021
US05591F2A74,1.0,4,2021
US05591F2A74,1.0,5,2021
US05591F2A74,1.0,6,2021
US05591F2A74,1.0,7,2021
US05591F2A74,1.0,8,2021
US05591F2A74,1.0,9,2021
US05591F2A74,1.0,10,2021
US05591F2A74,1.0,11,2021
US05591F2A74,1.0,12,2021
US05591F2A74,1.0,1,2022
US05591F2A74,1.0,2,2022
US05591F2A74,1.0,3,2022
US05591F2A74,1.0,4,2022
US05591F2A74,1.0,5,2022
US05591F2A74,1.0,6,2022
US05591F2A74,1.0,7,2022
US05591F2A74,1.0,8,2022
US05591F2A74,1.0,9,2022
US05591F2A74,1.0,10,2022
US05591F2A74,1.0,11,2022
US05591F2A74,1.0,11,2022
US05591F2A74,1.0,12,2022
US05591F2A74,1.0,1,2023
US05591F2A74,1.0,2,2023
US05591F2A74,1.0,3,2023
US05591F2A74,1.0,4,2023
US05591F2A74,1.0,5,2023
US05591F2A74,1.0,6,2023
US05591F2A74,1.0,7,2023
US05591F2D14,2.0,2,2019
US05591F2D14,1.0,3,2019
US05591F2D14,1.0,4,2019
US05591F2D14,1.0,5,2019
US05591F2D14,1.0,6,2019
US05591F2D14,1.0,7,2019
US05591F2D14,1.0,8,2019
US05591F2D14,1.0,9,2019
US05591F2D14,1.0,10,2019
US05591F2D14,1.0,11,2019
US05591F2D14,1.0,12,2019
US05591F2D14,1.0,1,2020
US05591F2D14,1.0,2,2020
US05591F2D14,1.0,3,2020
US05591F2D14,1.0,4,2020
US05591F2D14,1.0,5,2020
US05591F2D14,1.0,6,2020
US05591F2D14,1.0,7,2020
US05591F2D14,1.0,8,2020
US05591F2D14,1.0,9,2020
US05591F2D14,1.0,10,2020
US05591F2D14,1.0,11,2020
US05591F2D14,1.0,12,2020
US05591F2D14,1.0,1,2021
US05591F2D14,1.0,2,2021
US05591F2D14,1.0,3,2021
US05591F2D14,1.0,4,2021
US05591F2D14,1.0,5,2021
US05591F2D14,1.0,6,2021
US05591F2D14,1.0,7,2021
US05591F2D14,1.0,8,2021
US05591F2D14,1.0,9,2021
US05591F2D14,1.0,10,2021
US05591F2D14,1.0,11,2021
US05591F2D14,1.0,12,2021
US05591F2D14,1.0,1,2022
US05591F2D14,1.0,2,2022
US05591F2D14,1.0,3,2022
US05591F2D14,1.0,4,2022
US05591F2D14,1.0,5,2022
US05591F2D14,1.0,6,2022
US05591F2D14,1.0,7,2022
US05591F2D14,1.0,8,2022
US05591F2D14,1.0,9,2022
US05591F2D14,1.0,10,2022
US05591F2D14,1.0,11,2022
US05591F2D14,1.0,11,2022
US05591F2D14,1.0,12,2022
US05591F2D14,1.0,1,2023
US05591F2D14,1.0,2,2023
US05591F2D14,1.0,3,2023
US05591F2D14,1.0,4,2023
US05591F2D14,1.0,5,2023
US05591F2D14,1.0,6,2023
US05591F2D14,1.0,7,2023
US05591F2F61,1.0,10,2019
US05591F2F61,1.0,11,2019
US05591F2F61,1.0,12,2019
US05591F2F61,1.0,1,2020
US05591F2F61,1.0,2,2020
US05591F2F61,1.0,3,2020
US05591F2F61,1.0,4,2020
US05591F2F61,1.0,5,2020
US05591F2F61,1.0,6,2020
US05591F2F61,1.0,7,2020
US05591F2F61,1.0,8,2020
US05591F2F61,1.0,9,2020
US05591F2F61,1.0,10,2020
US05591F2F61,1.0,11,2020
US05591F2F61,1.0,12,2020
US05591F2F61,1.0,1,2021
US05591F2F61,1.0,2,2021
US05591F2F61,1.0,3,2021
US05591F2F61,1.0,4,2021
US05591F2F61,1.0,5,2021
US05591F2F61,1.0,6,2021
US05591F2F61,1.0,7,2021
US05591F2F61,1.0,8,2021
US05591F2F61,1.0,9,2021
US05591F2F61,1.0,10,2021
US05591F2F61,1.0,11,2021
US05591F2F61,1.0,12,2021
US05591F2F61,1.0,1,2022
US05591F2F61,1.0,2,2022
US05591F2F61,1.0,3,2022
US05591F2F61,1.0,4,2022
US05591F2F61,1.0,5,2022
US05591F2F61,1.0,6,2022
US05591F2F61,1.0,7,2022
US05591F2F61,1.0,8,2022
US05591F2F61,1.0,9,2022
US05591F2F61,1.0,10,2022
US05591F2F61,1.0,11,2022
US05591F2F61,1.0,11,2022
US05591F2F61,1.0,12,2022
US05591F2F61,1.0,1,2023
US05591F2F61,1.0,2,2023
US05591F2F61,1.0,3,2023
US05591F2F61,1.0,4,2023
US05591F2F61,1.0,5,2023
US05591F2F61,1.0,6,2023
US05591F2F61,1.0,7,2023
US05591F2H28,1.0,4,2020
US05591F2H28,1.0,5,2020
US05591F2H28,1.0,6,2020
US05591F2H28,1.0,7,2020
US05591F2H28,1.0,8,2020
US05591F2H28,1.0,9,2020
US05591F2H28,1.0,10,2020
US05591F2H28,1.0,11,2020
US05591F2H28,1.0,12,2020
US05591F2H28,1.0,1,2021
US05591F2H28,1.0,2,2021
US05591F2H28,1.0,3,2021
US05591F2H28,1.0,4,2021
US05591F2H28,1.0,5,2021
US05591F2H28,1.0,6,2021
US05591F2H28,1.0,7,2021
US05591F2H28,1.0,8,2021
US05591F2H28,1.0,9,2021
US05591F2H28,1.0,10,2021
US05591F2H28,1.0,11,2021
US05591F2H28,1.0,12,2021
US05591F2H28,1.0,1,2022
US05591F2H28,1.0,2,2022
US05591F2H28,1.0,3,2022
US05591F2H28,1.0,4,2022
US05591F2H28,1.0,5,2022
US05591F2H28,1.0,6,2022
US05591F2H28,1.0,7,2022
US05591F2H28,1.0,8,2022
US05591F2H28,1.0,9,2022
US05591F2H28,1.0,10,2022
US05591F2H28,1.0,11,2022
US05591F2H28,1.0,11,2022
US05591F2H28,1.0,12,2022
US05591F2H28,1.0,1,2023
US05591F2H28,1.0,2,2023
US05591F2H28,1.0,3,2023
US05591F2H28,1.0,4,2023
US05591F2H28,1.0,5,2023
US05591F2H28,1.0,6,2023
US05591F2H28,1.0,7,2023
US05591F2J83,1.0,11,2020
US05591F2J83,1.0,12,2020
US05591F2J83,1.0,1,2021
US05591F2J83,1.0,2,2021
US05591F2J83,1.0,3,2021
US05591F2J83,1.0,4,2021
US05591F2J83,1.0,5,2021
US05591F2J83,1.0,6,2021
US05591F2J83,1.0,7,2021
US05591F2J83,1.0,8,2021
US05591F2J83,1.0,9,2021
US05591F2J83,1.0,10,2021
US05591F2J83,1.0,11,2021
US05591F2J83,1.0,12,2021
US05591F2J83,1.0,1,2022
US05591F2J83,1.0,2,2022
US05591F2J83,1.0,3,2022
US05591F2J83,1.0,4,2022
US05591F2J83,1.0,5,2022
US05591F2J83,1.0,6,2022
US05591F2J83,1.0,7,2022
US05591F2J83,1.0,8,2022
US05591F2J83,1.0,9,2022
US05591F2J83,1.0,10,2022
US05591F2J83,1.0,11,2022
US05591F2J83,1.0,11,2022
US05591F2J83,1.0,12,2022
US05591F2J83,1.0,1,2023
US05591F2J83,1.0,2,2023
US05591F2J83,1.0,3,2023
US05591F2J83,1.0,4,2023
US05591F2J83,1.0,5,2023
US05591F2J83,1.0,6,2023
US05591F2J83,1.0,7,2023
US05591F2K56,1.0,5,2021
US05591F2K56,1.0,6,2021
US05591F2K56,1.0,7,2021
US05591F2K56,1.0,8,2021
US05591F2K56,1.0,9,2021
US05591F2K56,1.0,10,2021
US05591F2K56,1.0,11,2021
US05591F2K56,1.0,12,2021
US05591F2K56,1.0,1,2022
US05591F2K56,1.0,2,2022
US05591F2K56,1.0,3,2022
US05591F2K56,1.0,4,2022
US05591F2K56,1.0,5,2022
US05591F2K56,1.0,6,2022
US05591F2K56,1.0,7,2022
US05591F2K56,1.0,8,2022
US05591F2K56,1.0,9,2022
US05591F2K56,1.0,10,2022
US05591F2K56,1.0,11,2022
US05591F2K56,1.0,11,2022
US05591F2K56,1.0,12,2022
US05591F2K56,1.0,1,2023
US05591F2K56,1.0,2,2023
US05591F2K56,1.0,3,2023
US05591F2K56,1.0,4,2023
US05591F2K56,1.0,5,2023
US05591F2K56,1.0,6,2023
US05591F2K56,1.0,7,2023
US05591F2N95,1.0,8,2022
US05591F2N95,1.0,9,2022
US05591F2N95,1.0,9,2022
US05591F2N95,1.0,10,2022
US05591F2N95,1.0,11,2022
US05591F2N95,1.0,12,2022
US05591F2N95,1.0,1,2023
US05591F2N95,1.0,2,2023
US05591F2N95,1.0,3,2023
US05591F2N95,1.0,4,2023
US05591F2N95,1.0,5,2023
US05591F2N95,1.0,6,2023
US05591F2N95,1.0,7,2023
US05591F2Q27,1.0,11,2022
US05591F2Q27,1.0,12,2022
US05591F2Q27,1.0,12,2022
US05591F2Q27,1.0,1,2023
US05591F2Q27,1.0,2,2023
US05591F2Q27,1.0,3,2023
US05591F2Q27,1.0,4,2023
US05591F2Q27,1.0,5,2023
US05591F2Q27,1.0,6,2023
US05591F2Q27,1.0,7,2023
US05591F2S82,1.0,5,2023
US05591F2S82,1.0,6,2023
US05591F2S82,1.0,6,2023
US05591F2S82,1.0,7,2023
US05890MAA18,5.0,5,2017
US05890MAA18,8.0,6,2017
US05890MAA18,6.0,7,2017
US05890MAA18,6.0,8,2017
US05890MAA18,6.0,9,2017
US05890MAA18,6.0,10,2017
US05890MAA18,8.0,11,2017
